accession_name,Treatment,Root weight,Shoot weight,Root length,Shoot length,Root Na+,Root K+,Shoot Na+,Shoot K+,SES,Chlorophyll A,Chlorophyll B,Root thickness,Shoot thickness
IRGC 31727,Stress,56.0,510.0,9.0,46.0,0.03715151,0.006224451999999999,0.11246718800000001,0.031080031,7.0,0.017646406,0.01699224,6.222222222222222,11.08695652173913
IRGC 77285,Stress,67.0,493.0,11.0,37.0,0.03698395,0.00738573,0.10617512800000001,0.035688492999999995,,,,6.090909090909091,13.324324324324325
IRGC 29083,Stress,65.0,325.0,9.0,39.75,0.036794262,0.010508278999999999,0.10304404199999999,0.030429875,7.0,0.018628856000000003,0.01855572,7.222222222222222,8.176100628930818
IRGC 27594,Stress,65.0,649.0,8.0,52.5,0.036638851,0.013510643999999999,0.07269006,0.034289382,6.0,0.020804681999999998,0.02050502,8.125,12.361904761904762
IRGC 43999,Stress,113.0,688.0,7.25,46.0,0.036638851,0.012183468999999999,0.055138053,0.032471554,5.0,0.022820108,0.02328454,15.586206896551724,14.956521739130435
IRGC 8855,Control,82.0,642.0,7.0,49.0,0.036359111,0.145670754,0.007508162,0.00449647,,0.016211628,0.01567116,11.714285714285714,13.10204081632653
IRGC 26373,Control,135.0,796.0,7.5,57.0,0.036359111,0.08992939400000001,0.006902711999999999,0.07051282099999999,,0.0180049,0.02112516,18.0,13.964912280701755
IRGC 49127,Control,103.0,554.0,6.5,58.0,0.036359111,0.075994054,0.007379255,0.00287068,,0.018688204,0.01842038,15.846153846153847,9.551724137931034
IRGC 77267,Control,73.0,600.0,6.0,49.9,0.036047498,0.014637268,0.102752935,0.033545251,,0.015893234,0.01523282,12.166666666666666,12.024048096192384
IRGC 37086,Control,77.0,855.0,6.5,53.0,0.035830844,0.182831661,0.004197992,0.010302861,,0.015938146,0.01667106,11.846153846153847,16.132075471698112
IRGC 77292,Control,53.0,615.0,5.0,51.0,0.035830844,0.131735414,0.009322348000000001,0.075994054,,0.01550266,0.0170488,10.6,12.058823529411764
IRGC 29377,Control,109.0,712.0,8.5,60.0,0.035830844,0.131735414,0.008886289,0.005425492,,0.014971736000000001,0.01450562,12.823529411764707,11.866666666666667
IRGC 31801,Control,50.0,381.0,4.5,42.0,0.035830844,0.127090301,0.0070341019999999995,0.004728725,,0.018320888,0.01807698,11.11111111111111,9.071428571428571
IRGC 38130,Control,49.0,856.0,6.5,55.5,0.035830844,0.080639168,0.013134261000000001,0.0014771460000000001,,0.01763598,0.01680236,7.538461538461538,15.423423423423424
IRGC 29009,Control,50.0,471.0,9.0,57.0,0.035706383,0.075994054,0.006304031999999999,0.004960981,,0.018427554,0.01766894,5.555555555555555,8.263157894736842
IRGC 37685,Stress,113.0,774.0,10.5,52.0,0.035604049,0.008528428000000001,0.088339418,0.035468021,3.0,0.021057312,0.02052522,10.761904761904763,14.884615384615385
IRGC 26439,Stress,90.0,533.0,10.0,44.0,0.035535117000000005,0.012030843999999999,0.131064,0.033599653,6.0,0.011013064,0.010463600000000002,9.0,12.113636363636363
IRGC 49257,Stress,135.0,1047.0,9.5,55.0,0.035453511,0.008865531,0.075618821,0.03023338,3.0,0.019803786,0.018887,14.210526315789474,19.036363636363635
IRGC 5809,Stress,118.0,745.0,9.0,52.75,0.035170511,0.011241174,0.11234057199999999,0.035435579,5.0,0.018235074,0.01720636,13.11111111111111,14.123222748815166
IRGC 26478,Stress,116.0,617.0,8.75,46.5,0.035170511,0.004273504,0.10585278,0.029485047,7.0,0.018224648,0.01720232,13.257142857142858,13.268817204301076
IRGC 8593,Control,124.0,1752.0,5.0,42.0,0.035170511,0.0005481230000000001,0.005330604,0.005193237,,0.02175826,0.02190892,24.8,41.714285714285715
IRGC 34034,Control,88.0,756.0,8.5,54.0,0.035077166,0.099219621,0.006826668,0.000854701,,,,10.352941176470589,14.0
IRGC 43862,Control,100.0,982.0,8.5,55.0,0.035077166,0.052768487999999995,0.009378803,0.0037997029999999998,,0.02178232,0.02138978,11.764705882352942,17.854545454545455
IRGC 64778,Control,64.0,694.0,6.0,51.0,0.034699635,0.141025641,0.003663885,0.008677072,,0.02112468,0.02085044,10.666666666666666,13.607843137254902
IRGC 31812,Control,,,,,0.034699635,0.12244518800000001,0.0072095,0.077480491,,0.01626857,0.0155237,,
IRGC 29297,Control,24.0,142.0,2.5,35.5,0.034699635,0.117800074,0.023401993,0.043403939,,,,9.6,4.0
IRGC 77306,Control,83.0,339.0,5.0,43.0,0.034699635,0.108509848,0.006091528000000001,0.006819026,,0.020006692,0.01921424,16.6,7.883720930232558
IRGC 29221,Control,24.0,268.0,4.0,35.5,0.034699635,0.08992939400000001,0.008557744,0.003567447,,0.009160444,0.00881124,6.0,7.549295774647887
IRGC 29416,Control,79.0,904.0,9.5,53.2,0.034699635,0.08528428099999999,0.011357925,0.004728725,,0.01458437,0.01385316,8.31578947368421,16.992481203007518
IRGC 49242,Control,112.0,1016.0,7.5,57.5,0.034699635,0.075994054,0.004839093,0.006354515,,0.020316264,0.03108578,14.933333333333334,17.669565217391305
IRGC 31611,Stress,110.0,567.0,10.0,43.5,0.034699635,0.002192493,0.141935965,0.019642193999999998,6.0,0.016190776,0.01522878,11.0,13.03448275862069
IRGC 37086,Stress,61.0,412.0,8.0,48.5,0.034447948,0.009568933,0.084815393,0.037795361,7.0,0.015222761999999999,0.014291499999999999,7.625,8.494845360824742
IRGC 38251,Control,,,,,0.034268171,0.127090301,0.007001711,0.007515793000000001,,,,,
IRGC 77216,Control,140.0,1840.0,11.0,54.0,0.034268171,0.099219621,0.006896701999999999,0.005425492,,0.016139448,0.01534796,12.727272727272727,34.074074074074076
IRGC 37815,Stress,79.0,586.0,8.75,47.0,0.034133339,0.008918618,0.045261384,0.048017721,7.0,0.022618806,0.02355926,9.028571428571428,12.46808510638298
IRGC 49094,Stress,113.0,836.0,5.75,49.5,0.033944574,0.009457451,0.062359406,0.037904125,7.0,0.022799256,0.02658118,19.652173913043477,16.88888888888889
IRGC 31812,Stress,75.0,523.0,10.0,42.0,0.033127282,0.00942958,0.141707363,0.027737962999999997,4.0,0.015497848,0.00985154,7.5,12.452380952380953
IRGC 37182,Control,66.0,809.0,6.5,57.0,0.033096167,0.159606094,0.005137313,0.065867707,,0.017943948,0.01764268,10.153846153846153,14.192982456140351
IRGC 25838,Stress,111.0,613.0,6.5,42.5,0.033096167,0.0060154219999999994,0.086687845,0.03592221,6.0,0.0240199,0.02606608,17.076923076923077,14.423529411764706
IRGC 27555,Control,63.0,754.0,7.5,53.5,0.033082832,0.145670754,0.007122238,0.005890004,,0.014733541999999999,0.01402284,8.4,14.093457943925234
IRGC 29230,Control,,,,,0.033065051,0.182831661,0.006432773,0.00449647,,0.015830678,0.01537018,,
IRGC 29072,Control,92.0,826.0,8.0,41.0,0.033065051,0.094574508,0.008059374000000001,0.0040319579999999995,,0.018138834,0.017675,11.5,20.146341463414632
IRGC 8341,Control,98.0,515.0,5.5,57.0,0.033065051,0.080639168,0.008932783,0.0031029359999999997,,0.018813316,0.01830322,17.818181818181817,9.035087719298245
IRGC 29432,Control,30.0,305.0,6.0,36.0,0.033065051,0.071348941,0.003091913,0.002364363,,0.018972112,0.0183012,5.0,8.472222222222221
IRGC 26478,Stress,70.0,540.0,11.5,44.0,0.033065051,0.0064721909999999995,0.11728745300000001,0.025053644,4.0,0.018765196,0.0176447,6.086956521739131,12.272727272727273
IRGC 27522,Stress,32.0,105.0,7.0,24.25,0.033065051,0.00492382,0.195818121,0.00041332,9.0,0.00288319,0.00293304,4.571428571428571,4.329896907216495
IRGC 8497,Control,140.0,1635.0,6.5,59.0,0.033040159,0.108509848,0.003932413,0.007283538000000001,,0.023626117999999998,0.02513284,21.53846153846154,27.71186440677966
IRGC 79342,Control,85.0,550.0,8.5,46.0,0.033040159,0.08992939400000001,0.007358852,0.000970829,,0.0028735659999999997,0.00300172,10.0,11.956521739130435
IRGC 37951,Control,75.0,1047.0,7.5,61.25,0.033040159,0.075994054,0.029571855,0.024061687000000002,,0.01439189,0.01348552,10.0,17.09387755102041
IRGC 29116,Control,94.0,845.0,6.5,43.0,0.033040159,0.062058714,0.009919515,0.00124489,,,,14.461538461538462,19.651162790697676
IRGC 6586,Stress,2.0,4.0,4.5,15.0,0.033040159,0.006837607,0.156313383,0.018993351999999998,9.0,,,0.4444444444444444,0.26666666666666666
IRGC 37596,Control,107.0,9.51,7.5,52.5,0.033002821,0.094574508,0.009202714,0.00449647,,0.021813597999999997,0.021361500000000002,14.266666666666667,0.18114285714285713
IRGC 29068,Control,87.0,723.0,7.75,58.25,0.033002821,0.08992939400000001,0.006788956999999999,0.004960981,,0.018071466,0.01803052,11.225806451612904,12.412017167381974
IRGC 66831,Control,106.0,646.0,10.0,49.5,0.032940591,0.094574508,0.006565751,0.043478261,,0.01738335,0.01645088,10.6,13.05050505050505
IRGC 6588,Control,88.0,844.0,7.0,61.5,0.032058994,0.154960981,0.003901675,0.0025966179999999998,,0.018331313999999998,0.01764268,12.571428571428571,13.723577235772357
IRGC 31665,Stress,205.0,748.0,8.5,48.0,0.032058994,0.007176699999999999,0.097176939,0.022843027999999998,3.0,0.017773122,0.01672156,24.11764705882353,15.583333333333334
IRGC 37478,Control,42.0,372.0,4.5,48.0,0.031897492,0.164251208,0.0034658370000000003,0.010767373,,0.015603711999999999,0.01511364,9.333333333333334,7.75
IRGC 43826,Control,76.0,583.0,5.0,48.0,0.031897492,0.12244518800000001,0.007122238,0.006819026,,0.022109536000000003,0.02265632,15.2,12.145833333333334
IRGC 26772,Stress,70.0,446.0,7.0,44.5,0.031897492,0.009529118,0.115914371,0.033073207,7.0,0.020245688,0.020159599999999996,10.0,10.02247191011236
IRGC 29131,Control,119.0,615.0,11.0,47.0,0.031682155,0.094574508,0.009461381999999999,0.003335191,,0.0131929,0.01289568,10.818181818181818,13.085106382978724
IRGC 37951,Control,107.0,900.0,7.0,61.0,0.031682155,0.08992939400000001,0.006157426,0.006819026,,0.012580973999999998,0.01225332,15.285714285714286,14.754098360655737
IRGC 34034,Control,,,,,0.031380684,0.136380528,0.0059591769999999995,0.005425492,,0.022164873999999998,0.02221798,,
IRGC 32796,Control,90.0,1376.0,10.0,66.5,0.031380684,0.127090301,0.007841022,0.0037997029999999998,,0.02023847,0.01952128,9.0,20.69172932330827
IRGC 26504,Control,68.0,1130.0,8.5,62.5,0.031380684,0.113154961,0.00413486,0.001086957,,0.020925784,0.02221394,8.0,18.08
IRGC 43999,Control,66.0,804.0,7.5,59.0,0.031380684,0.108509848,0.004525985,0.005657748000000001,,0.022192142,0.02258158,8.8,13.627118644067796
IRGC 39559,Control,76.0,891.0,7.0,60.5,0.031380684,0.099219621,0.0066601640000000005,0.00449647,,0.023556344,0.02525606,10.857142857142858,14.727272727272727
IRGC 38293,Control,61.0,636.0,4.0,52.0,0.031380684,0.099219621,0.00599693,0.0013192120000000002,,,,15.25,12.23076923076923
IRGC 34699,Control,106.0,872.0,8.5,54.0,0.031380684,0.094574508,0.009493415,0.003567447,,0.017603098,0.01689528,12.470588235294118,16.14814814814815
IRGC 38149,Control,119.0,1168.0,7.0,66.5,0.031380684,0.08528428099999999,0.003271675,0.001086957,,0.014992588000000001,0.014008700000000002,17.0,17.56390977443609
IRGC 38361,Control,94.0,1233.0,7.0,64.0,0.031380684,0.080639168,0.0072095,0.173541434,,0.022439157999999997,0.0227149,13.428571428571429,19.265625
IRGC 77284,Control,122.0,973.0,5.0,54.0,0.031380684,0.06670382799999999,0.006483168,0.001941657,,0.02407604,0.02683166,24.4,18.01851851851852
IRGC 29096,Stress,115.0,581.0,8.0,42.0,0.031380684,0.012411743000000001,0.064801162,0.019372407,4.0,0.019850302,0.01914152,14.375,13.833333333333334
IRGC 8667,Control,106.0,663.0,8.5,48.0,0.031052937000000003,0.003883315,0.003985815,0.0025966179999999998,,0.01792069,0.0172912,12.470588235294118,13.8125
IRGC 38145,Control,193.0,1460.0,8.5,66.5,0.031021822,0.136380528,0.022248224,0.154960981,,0.014830583999999999,0.0138976,22.705882352941178,21.954887218045112
IRGC 29377,Control,49.0,654.0,6.0,57.0,0.030928477000000003,0.08992939400000001,0.005030285,0.072835377,,0.011515918,0.01003536,8.166666666666666,11.473684210526315
IRGC 32816,Control,85.0,950.0,9.0,59.5,0.030712152000000003,0.219992568,0.007064914,0.005425492,,1.6e-06,4.04e-06,9.444444444444445,15.966386554621849
IRGC 37685,Control,118.0,1475.0,9.5,73.0,0.030712152000000003,0.219992568,0.004194048,0.002480491,,0.01465655,0.01502476,12.421052631578947,20.205479452054796
IRGC 37468,Control,172.0,1013.0,8.5,65.0,0.030340746000000002,0.154960981,0.0040834159999999994,0.247863248,,0.01648912,0.01599234,20.235294117647058,15.584615384615384
IRGC 117318,Control,85.0,1131.0,5.5,47.5,0.030299259,0.136380528,0.004731661,0.002364363,,0.018242292,0.02785378,15.454545454545455,23.810526315789474
IRGC 53484,Control,93.0,632.0,8.0,47.5,0.030299259,0.131735414,0.004390067,0.079803047,,0.01462848,0.013826900000000001,11.625,13.305263157894737
IRGC 79342,Control,63.0,675.0,5.5,46.0,0.02998465,0.16889632100000002,0.00739879,0.007515793000000001,,0.0028519120000000003,0.00295122,11.454545454545455,14.673913043478262
IRGC 8482,Stress,65.0,44.0,8.75,26.0,0.02998465,0.007176699999999999,0.186068702,0.024619101,9.0,0.000571826,0.0005252000000000001,7.428571428571429,1.6923076923076923
IRGC 66801,Control,43.0,480.0,4.0,35.0,0.029721208,0.103864734,0.005850663000000001,0.004960981,,0.01832971,0.01766692,10.75,13.714285714285714
IRGC 25880,Control,93.0,1203.0,7.8,54.5,0.029721208,0.075994054,0.0038151979999999997,0.034188034,,0.018405098,0.01780832,11.923076923076923,22.073394495412845
IRGC 26367,Control,128.0,1530.0,8.0,56.0,0.029721208,0.06670382799999999,0.007337522,0.005425492,,0.01793272,0.01681246,16.0,27.321428571428573
IRGC 38426,Control,42.0,481.0,5.0,46.5,0.029418815,0.20141211399999998,0.002956682,0.003409513,,,,8.4,10.344086021505376
IRGC 29221,Control,21.0,170.0,5.0,28.5,0.029418815,0.164251208,0.0026452040000000004,0.127090301,,0.009261496,0.00870418,4.2,5.964912280701754
IRGC 26638,Control,68.0,1150.0,6.5,59.0,0.028966147,0.23857302100000002,0.005825067,0.008909327,,0.01506958,0.01430968,10.461538461538462,19.491525423728813
IRGC 26638,Control,105.0,950.0,6.5,56.5,0.028966147,0.0029542920000000003,0.004734386,0.089093274,,0.017903848,0.02050502,16.153846153846153,16.8141592920354
IRGC 77216,Control,113.0,1287.0,9.5,59.0,0.028947478,0.206057228,0.0054987709999999995,0.09373838699999999,,0.015780954,0.01518636,11.894736842105264,21.8135593220339
IRGC 26367,Control,162.0,1342.0,8.5,62.0,0.028947478,0.154960981,0.005394553000000001,0.00983835,,0.018668154,0.01807092,19.058823529411764,21.64516129032258
IRGC 8497,Control,109.0,889.0,6.0,60.0,0.028916362,0.108509848,0.007912011,0.007283538000000001,,0.017005608000000002,0.01658218,18.166666666666668,14.816666666666666
IRGC 77279,Control,54.0,700.0,4.0,51.0,0.028916362,0.052768487999999995,0.006178254,0.048123374000000003,,0.015375943999999999,0.014402600000000002,13.5,13.72549019607843
IRGC 26504,Control,119.0,1074.0,8.0,67.0,0.028595782,0.219992568,0.0043419570000000005,0.002480491,,0.021229742000000003,0.02129686,14.875,16.029850746268657
IRGC 29031,Control,99.0,992.0,7.5,68.5,0.028341473,0.215347454,0.006826668,0.007051282,,0.017354478,0.01660642,13.2,14.481751824817518
IRGC 37252,Control,94.0,725.0,5.5,60.0,0.028341473,0.159606094,0.006348876999999999,0.00821256,,0.019136522,0.01879812,17.09090909090909,12.083333333333334
IRGC 6534,Control,57.0,652.0,6.0,63.5,0.028341473,0.094574508,0.004429449,0.007515793000000001,,0.023405567999999998,0.02538938,9.5,10.26771653543307
IRGC 25927,Control,93.0,1016.0,9.0,48.5,0.028061732000000002,0.154960981,0.004726119,0.0040319579999999995,,0.020690798,0.02058582,10.333333333333334,20.948453608247423
IRGC 77267,Control,125.0,750.0,7.5,55.0,0.028061732000000002,0.103864734,0.005282664,0.037997027,,0.014880308,0.01403496,16.666666666666668,13.636363636363637
IRGC 29333,Control,95.0,610.0,6.0,46.0,0.028061732000000002,0.08992939400000001,0.005893951,0.006819026,,0.017755478,0.01695184,15.833333333333334,13.26086956521739
IRGC 58736,Control,,,,,0.027910305,0.178186548,0.0075596330000000005,0.005193237,,,,,
IRGC 37161,Control,180.0,1838.0,6.0,63.0,0.027841475,0.164251208,0.00328535,0.011696395,,0.021360467999999997,0.02145644,30.0,29.174603174603174
IRGC 31665,Control,101.0,1035.0,9.0,66.0,0.027574953,0.18747677399999998,0.004763604,0.005657748000000001,,0.020030752,0.01934352,11.222222222222221,15.681818181818182
IRGC 77299,Control,84.0,917.0,6.0,51.0,0.027533466,0.247863248,0.005066354,0.011231884,,0.023387122000000003,0.02420566,14.0,17.980392156862745
IRGC 29230,Control,45.0,253.0,5.5,35.5,0.027533466,0.19212188800000002,0.0036914509999999997,0.005657748000000001,,0.015104066000000001,0.01442482,8.181818181818182,7.126760563380282
IRGC 77285,Control,63.0,726.0,8.0,53.5,0.027533466,0.15031586800000002,0.00675813,0.006819026,,0.013415856,0.01259874,7.875,13.570093457943925
IRGC 26367,Control,99.0,1318.0,8.5,63.0,0.027533466,0.127090301,0.004514528,0.008444815999999999,,,,11.647058823529411,20.92063492063492
IRGC 77299,Control,70.0,560.0,5.0,46.0,0.027533466,0.12244518800000001,0.005214722,0.006819026,,0.01578737,0.0152207,14.0,12.173913043478262
IRGC 77284,Control,117.0,1342.0,6.25,60.5,0.027533466,0.108509848,0.006250126999999999,0.004728725,,0.021911442000000003,0.0224826,18.72,22.181818181818183
IRGC 26411,Control,209.0,1194.0,8.5,69.0,0.027533466,0.108509848,0.0055177559999999995,0.004960981,,,,24.58823529411765,17.304347826086957
IRGC 26290,Control,105.0,1134.0,8.0,71.25,0.027533466,0.103864734,0.006204364,0.00449647,,0.018282391999999998,0.01767096,13.125,15.91578947368421
IRGC 43999,Stress,113.0,587.0,9.75,45.0,0.027533466,0.0064721909999999995,0.10122801199999999,0.025053644,7.0,0.018444396000000002,0.01762652,11.58974358974359,13.044444444444444
IRGC 58736,Control,37.0,182.0,4.0,27.0,0.02738773,0.0034188029999999998,0.0043329679999999995,0.002480491,,,,9.25,6.7407407407407405
IRGC 49127,Control,88.0,874.0,6.0,57.0,0.027156133,0.154960981,0.004829074,0.077480491,,0.017477986,0.016917500000000002,14.666666666666666,15.333333333333334
IRGC 77253,Control,98.0,1088.0,8.0,63.0,0.027156133,0.131735414,0.00699008,0.006586771,,0.013334051999999999,0.0129381,12.25,17.26984126984127
IRGC 38344,Control,87.0,1072.0,5.5,65.5,0.026873132999999997,0.21070234100000002,0.001841613,0.243218135,,0.018320086,0.02069894,15.818181818181818,16.366412213740457
IRGC 27555,Control,,,,,0.026873132999999997,0.206057228,0.010872006000000002,0.084448161,,0.014995796,0.01431372,,
IRGC 26290,Control,170.0,1672.0,5.5,66.0,0.026873132999999997,0.19212188800000002,0.004909516,0.005890004,,0.022502516,0.02329666,30.90909090909091,25.333333333333332
IRGC 43826,Control,72.0,655.0,5.0,54.0,0.026779788,0.029542921,0.014068203999999999,0.0014771460000000001,,0.018275976,0.01760834,14.4,12.12962962962963
IRGC 27567,Control,81.0,1032.0,9.5,61.5,0.026653022000000002,0.19212188800000002,0.0040242279999999995,0.105351171,,0.01525805,0.01458642,8.526315789473685,16.78048780487805
IRGC 38320,Control,70.0,833.0,6.5,52.25,0.026653022000000002,0.15031586800000002,0.002501223,0.007980305,,0.023540303999999998,0.02474298,10.76923076923077,15.942583732057416
IRGC 37252,Control,186.0,1450.0,10.0,54.5,0.026402257000000002,0.154960981,0.006348876999999999,0.005425492,,0.020730096,0.01998386,18.6,26.605504587155963
IRGC 27522,Control,50.0,1120.0,6.7,57.5,0.026402257000000002,0.127090301,0.005795719,0.006354515,,0.017839688,0.01696194,7.462686567164179,19.47826086956522
IRGC 37550,Control,123.0,1002.0,9.0,53.0,0.026402257000000002,0.117800074,0.005760392,0.0037997029999999998,,0.018527002,0.01795578,13.666666666666666,18.90566037735849
IRGC 6588,Control,136.0,1550.0,8.75,66.25,0.026402257000000002,0.099219621,0.004939617,0.008444815999999999,,0.022883466,0.02344614,15.542857142857143,23.39622641509434
IRGC 49182,Control,82.0,500.0,7.5,44.0,0.026402257000000002,0.062058714,0.009151135,0.0042642140000000005,,0.020143834,0.01987882,10.933333333333334,11.363636363636363
IRGC 25880,Control,199.0,1040.0,8.5,58.0,0.026402257000000002,0.062058714,0.008501449,0.005193237,,0.018704244,0.01858198,23.41176470588235,17.93103448275862
IRGC 32816,Stress,77.0,453.0,7.0,44.0,0.026402257000000002,0.003121516,0.086405878,0.023985676,6.0,0.01622045,0.01622464,11.0,10.295454545454545
IRGC 76237,Control,69.0,913.0,8.5,52.0,0.026332861000000003,0.23392790800000002,0.00409605,0.0028288740000000003,,0.01700641,0.01613778,8.117647058823529,17.557692307692307
IRGC 77292,Control,51.0,425.0,4.5,44.0,0.02615057,0.21070234100000002,0.003521776,0.086770717,,0.010950508000000001,0.01031008,11.333333333333334,9.659090909090908
IRGC 26629,Control,75.0,732.0,6.5,53.0,0.02615057,0.154960981,0.00530384,0.001783724,,0.015802608,0.01551562,11.538461538461538,13.81132075471698
IRGC 31611,Control,150.0,1316.0,10.0,64.0,0.02615057,0.141025641,0.006167718000000001,0.0061222590000000006,,0.016125012,0.0151702,15.0,20.5625
IRGC 8361,Control,128.0,1122.0,10.0,50.0,0.02615057,0.127090301,0.006204364,0.001086957,,,,12.8,22.44
IRGC 26373,Control,118.0,963.0,8.0,66.5,0.02615057,0.127090301,0.0037446859999999997,0.08528428099999999,,0.016377641999999998,0.01555602,14.75,14.481203007518797
IRGC 29367,Control,50.0,184.0,2.5,49.0,0.02615057,0.094574508,0.00686917,0.00287068,,0.007853986,0.012423,20.0,3.7551020408163267
IRGC 38293,Control,99.0,791.0,11.0,55.0,0.02615057,0.080639168,0.008537565,0.04264214,,0.017919888000000002,0.01721646,9.0,14.381818181818181
IRGC 26390,Control,63.0,816.0,7.0,55.2,0.025970793,0.182831661,0.005487584,0.065867707,,0.015631782,0.01510758,9.0,14.782608695652174
IRGC 29297,Control,,,,,0.025970793,0.16889632100000002,0.009138802,0.206057228,,0.014432792,0.01352794,,
IRGC 64778,Control,69.0,578.0,5.5,48.5,0.025970793,0.12244518800000001,0.003371913,0.044964697000000005,,,,12.545454545454545,11.917525773195877
IRGC 66815,Control,70.0,704.0,9.0,52.0,0.025835961,0.19212188800000002,0.004661174000000001,0.054254924,,0.013672496000000001,0.01291588,7.777777777777778,13.538461538461538
IRGC 37951,Stress,70.0,487.0,7.0,47.25,0.025835961,0.010079896,0.094353042,0.03645308,6.0,0.014598004,0.0137259,10.0,10.306878306878307
IRGC 53484,Stress,49.0,336.0,7.5,36.0,0.025835961,0.004854143,0.122801195,0.018839716,8.0,0.021987632000000003,0.02518738,6.533333333333333,9.333333333333334
IRGC 77226,Control,65.0,792.0,8.5,54.0,0.025731091,0.003883315,0.00686917,0.006819026,,0.013410242,0.01327746,7.647058823529412,14.666666666666666
IRGC 29089,Control,120.0,1237.0,7.5,59.0,0.025647195,0.20141211399999998,0.004045915,0.002364363,,0.017789162,0.01728918,16.0,20.966101694915253
IRGC 25877,Control,97.0,940.0,8.5,60.0,0.025647195,0.173541434,0.005030285,0.077480491,,0.014212242,0.01375216,11.411764705882353,15.666666666666666
IRGC 25838,Control,128.0,1556.0,9.0,64.5,0.025647195,0.001560758,0.002835706,0.002364363,,0.016993578,0.01622262,14.222222222222221,24.124031007751938
IRGC 38320,Control,,,5.5,53.0,0.024824246,0.164251208,0.005570413000000001,0.131735414,,0.01978133,0.018987999999999998,,
IRGC 49127,Control,117.0,1162.0,6.5,57.5,0.024817457999999997,0.173541434,0.004877267,0.008909327,,0.022962864,0.02362592,18.0,20.208695652173912
IRGC 49094,Control,128.0,1209.0,5.5,63.4,0.02480916,0.19676700100000002,0.007544825,0.07051282099999999,,0.017883798,0.01733564,23.272727272727273,19.069400630914828
IRGC 27547,Control,56.0,647.0,8.0,54.0,0.02480916,0.19676700100000002,0.006068149,0.006819026,,0.016590973999999998,0.01602062,7.0,11.981481481481481
IRGC 37685,Control,96.0,875.0,7.5,56.0,0.024798788999999998,0.20141211399999998,0.0059379440000000006,0.004960981,,0.015988672,0.01516414,12.8,15.625
IRGC 26335,Control,113.0,1078.0,8.0,62.0,0.024798788999999998,0.182831661,0.0047725879999999995,0.007980305,,0.016932626,0.0163115,14.125,17.387096774193548
IRGC 49375,Control,69.0,663.0,10.0,40.5,0.024798788999999998,0.182831661,0.00262876,0.007283538000000001,,0.021564176,0.02153926,6.9,16.37037037037037
IRGC 26335,Control,187.0,1194.0,8.0,59.5,0.024798788999999998,0.173541434,0.008230329,0.058900037,,,,23.375,20.067226890756302
IRGC 38416,Control,78.0,278.0,4.75,56.0,0.024798788999999998,0.15031586800000002,0.00526249,0.002364363,,0.016680798,0.01570348,16.42105263157895,4.964285714285714
IRGC 34034,Control,142.0,969.0,9.0,50.0,0.024798788999999998,0.145670754,0.003868987,0.0020159789999999998,,0.017005608000000002,0.01630544,15.777777777777779,19.38
IRGC 26335,Control,183.0,1086.0,8.0,62.0,0.024798788999999998,0.136380528,0.004964849,0.007515793000000001,,0.015074391999999999,0.01448138,22.875,17.516129032258064
IRGC 26439,Control,87.0,1012.0,9.0,53.0,0.024785454,0.20141211399999998,0.005685562,0.002248235,,0.02083997,0.02069288,9.666666666666666,19.09433962264151
IRGC 26439,Control,101.0,888.0,11.5,52.0,0.024785454,0.18747677399999998,0.005580839000000001,0.247863248,,0.015894838,0.01530756,8.782608695652174,17.076923076923077
IRGC 8742,Control,117.0,851.0,8.0,51.0,0.024785454,0.154960981,0.0036496259999999996,0.006819026,,0.012722928,0.01215434,14.625,16.686274509803923
IRGC 31832,Control,83.0,1120.0,7.0,58.0,0.024785454,0.117800074,0.004361404,0.007980305,,0.020436563999999997,0.0198465,11.857142857142858,19.310344827586206
IRGC 31812,Control,91.0,904.0,5.5,54.0,0.024785454,0.103864734,0.008076789000000001,0.005657748000000001,,,,16.545454545454547,16.74074074074074
IRGC 29333,Control,74.0,540.0,8.0,46.5,0.024785454,0.099219621,0.002844445,0.008677072,,0.011689952,0.011301899999999998,9.25,11.612903225806452
IRGC 32796,Control,157.0,1641.0,11.0,68.0,0.024767672999999997,0.182831661,0.008052941999999999,0.00449647,,0.023805766000000003,0.02889004,14.272727272727273,24.13235294117647
IRGC 26384,Control,74.0,950.0,7.0,61.0,0.024767672999999997,0.178186548,0.0036556329999999997,0.006819026,,0.017095432,0.01606708,10.571428571428571,15.573770491803279
IRGC 77253,Control,174.0,1970.0,7.0,62.0,0.024767672999999997,0.164251208,0.003634503,0.007980305,,0.019590454,0.01852946,24.857142857142858,31.774193548387096
IRGC 25855,Control,44.0,317.0,6.0,45.5,0.024767672999999997,0.103864734,0.005220798,0.00287068,,0.017703348,0.01752552,7.333333333333333,6.967032967032967
IRGC 38522,Control,77.0,939.0,7.0,60.5,0.024767672999999997,0.080639168,0.004701848,0.105351171,,0.0179648,0.01717202,11.0,15.520661157024794
IRGC 29377,Control,35.0,165.0,5.5,40.5,0.024742781000000002,0.136380528,0.003663885,0.00821256,,0.009830114000000001,0.00931018,6.363636363636363,4.074074074074074
IRGC 38130,Control,70.0,513.0,7.0,46.0,0.024742781000000002,0.127090301,0.0069676140000000004,0.005890004,,0.018368206,0.01760834,10.0,11.152173913043478
